,cust,user_total_items,total_distinct_items,user_average_basket,weekday_rate,weekend_rate
75815,M693363129,33,14,1.8333333333333333,0.8333333333333334,0.16666666666666663
75830,M812326204,184,94,3.1724137931034484,0.9310344827586207,0.06896551724137934
75894,M584266974,172,88,2.5294117647058822,0.6911764705882353,0.3088235294117647
75895,M313672390,35,19,1.3461538461538463,0.9615384615384616,0.038461538461538436
75926,M738570270,38,24,1.4074074074074074,0.7777777777777778,0.2222222222222222
75950,M181217982,1011,162,14.867647058823529,0.7352941176470589,0.2647058823529411
75958,M087994664,51,21,2.8333333333333335,0.4444444444444444,0.5555555555555556
75988,M399115040,80,27,2.1621621621621623,0.6756756756756757,0.32432432432432434
75997,M140841120,56,31,1.3333333333333333,0.6428571428571429,0.3571428571428571
76012,M840254927,148,50,1.85,0.8,0.19999999999999996
76014,M342394078,42,10,2.0,0.5714285714285714,0.4285714285714286
76025,M420934451,93,30,3.3214285714285716,0.6785714285714286,0.3214285714285714
76046,M963021831,347,140,3.5408163265306123,0.8163265306122449,0.18367346938775508
76053,M356004527,57,19,1.9655172413793103,0.5862068965517241,0.4137931034482759
76070,M875982977,66,36,3.473684210526316,0.8421052631578947,0.1578947368421053
76078,M543666965,21,8,1.5,0.7142857142857143,0.2857142857142857
76097,M344130541,189,36,3.375,0.6607142857142857,0.3392857142857143
76117,M543167518,56,29,2.8,0.75,0.25
76165,M222295457,99,44,2.911764705882353,0.7941176470588235,0.20588235294117652
76171,M645185392,146,47,2.7547169811320753,0.7735849056603774,0.2264150943396226
76174,M113968323,205,97,5.256410256410256,0.6923076923076923,0.3076923076923077
76177,M556337529,12,9,2.4,1.0,0.0
76184,M967841590,185,54,2.5,0.7972972972972973,0.20270270270270274
76202,M111386579,712,192,6.472727272727273,0.509090909090909,0.49090909090909096
76226,M071425384,296,77,3.7948717948717947,0.6794871794871795,0.3205128205128205
76227,M651543371,16,12,1.7777777777777777,0.8888888888888888,0.11111111111111116
76239,M003178578,171,75,8.142857142857142,0.7142857142857143,0.2857142857142857
76282,M525810157,269,111,7.078947368421052,0.7368421052631579,0.26315789473684215
76292,M757079175,62,20,1.2156862745098038,0.5294117647058824,0.47058823529411764
76309,M162319457,22,6,2.75,0.875,0.125
76337,M401993014,275,98,6.395348837209302,0.7441860465116279,0.2558139534883721
76345,M440172108,62,42,2.9523809523809526,0.8095238095238095,0.19047619047619047
76351,M779232015,80,37,3.8095238095238093,0.8095238095238095,0.19047619047619047
76423,M878607257,85,53,1.9318181818181819,0.8181818181818182,0.18181818181818177
76432,M653616689,83,38,2.2432432432432434,0.5135135135135135,0.4864864864864865
76438,M087697083,266,101,4.925925925925926,0.7222222222222222,0.2777777777777778
76471,M297421817,23,13,1.0952380952380953,0.38095238095238093,0.6190476190476191
76490,M094361352,3,3,1.5,1.0,0.0
76493,M055767919,57,30,2.0357142857142856,0.5714285714285714,0.4285714285714286
76499,M279137055,53,31,3.1176470588235294,0.8235294117647058,0.17647058823529416
76511,M949842751,94,38,3.032258064516129,0.41935483870967744,0.5806451612903225
76515,M158441809,18,9,2.5714285714285716,1.0,0.0
76529,M047616615,172,67,2.123456790123457,0.6172839506172839,0.3827160493827161
76588,M367871164,241,101,5.127659574468085,0.7872340425531915,0.21276595744680848
76594,M897167673,253,94,3.6666666666666665,0.8260869565217391,0.17391304347826086
76596,M978632091,30,7,1.25,0.7916666666666666,0.20833333333333337
76608,M741733036,843,199,9.91764705882353,0.6705882352941176,0.3294117647058824
76610,M248084131,162,52,5.4,0.8333333333333334,0.16666666666666663
76611,M365242199,298,143,5.137931034482759,0.9137931034482759,0.08620689655172409
76614,M874089965,224,53,2.6666666666666665,0.75,0.25
76615,M840448991,117,70,2.34,0.36,0.64
76648,M639846798,112,43,4.0,0.6428571428571429,0.3571428571428571
76651,M725920721,111,39,1.5416666666666667,0.8472222222222222,0.1527777777777778
76668,M357691665,7,6,1.75,1.0,0.0
76671,M163633655,240,92,5.454545454545454,0.4772727272727273,0.5227272727272727
76672,M730563056,95,50,1.4615384615384615,0.3384615384615385,0.6615384615384615
76683,M293562075,152,65,4.903225806451613,0.9032258064516129,0.09677419354838712
76686,M220080238,1449,179,7.430769230769231,0.6358974358974359,0.36410256410256414
76695,M337535912,107,48,1.4657534246575343,0.5753424657534246,0.4246575342465754
76700,M845503406,139,69,4.212121212121212,0.696969696969697,0.303030303030303
76712,M989115810,30,18,2.0,0.6,0.4
76741,M580219618,268,117,6.090909090909091,0.6136363636363636,0.38636363636363635
76745,M773771437,346,83,4.070588235294117,0.8352941176470589,0.16470588235294115
76756,M916671482,633,117,4.688888888888889,0.762962962962963,0.23703703703703705
76793,M686068920,50,29,3.125,0.6875,0.3125
76803,M392288315,2,2,1.0,1.0,0.0
76804,M549416027,759,172,6.543103448275862,0.8793103448275862,0.12068965517241381
76828,M891713620,273,125,4.475409836065574,0.5409836065573771,0.4590163934426229
76869,M388026548,222,74,5.162790697674419,0.9767441860465116,0.023255813953488413
76873,M489412815,159,66,3.7857142857142856,0.8809523809523809,0.11904761904761907
76933,M850058375,23,9,1.5333333333333334,0.3333333333333333,0.6666666666666667
76970,M397947196,518,140,3.9242424242424243,0.6515151515151515,0.3484848484848485
77084,M144561737,265,124,7.794117647058823,0.9117647058823529,0.08823529411764708
77135,M622468945,736,161,12.474576271186441,0.9322033898305084,0.06779661016949157
77148,M409768400,111,50,1.9137931034482758,0.4827586206896552,0.5172413793103448
77161,M493591647,100,34,1.6666666666666667,0.6166666666666667,0.3833333333333333
77188,M041891659,36,13,1.5,0.6666666666666666,0.33333333333333337
77191,M236782277,430,122,6.056338028169014,0.7887323943661971,0.21126760563380287
77205,M218534086,32,6,1.391304347826087,0.5217391304347826,0.4782608695652174
77207,M960444163,129,67,2.74468085106383,0.9361702127659575,0.06382978723404253
77208,M698280909,20,12,1.25,0.625,0.375
77211,M052348195,109,64,7.266666666666667,0.7333333333333333,0.2666666666666667
77230,M078975593,259,106,12.333333333333334,0.38095238095238093,0.6190476190476191
77239,M962026140,346,68,5.242424242424242,0.5909090909090909,0.40909090909090906
77265,M718020734,191,96,9.095238095238095,0.6190476190476191,0.38095238095238093
77274,M700743834,97,57,3.4642857142857144,0.7142857142857143,0.2857142857142857
77281,M731900281,37,16,2.176470588235294,0.7647058823529411,0.23529411764705888
77295,M941297499,332,77,8.736842105263158,0.7631578947368421,0.23684210526315785
77297,M597388650,60,27,2.4,0.44,0.56
77304,M678048600,277,104,5.12962962962963,0.7777777777777778,0.2222222222222222
77327,M431744365,132,60,2.5384615384615383,0.6923076923076923,0.3076923076923077
77354,M207839601,122,49,5.545454545454546,0.7272727272727273,0.2727272727272727
77360,M251595790,325,71,3.651685393258427,0.8202247191011236,0.1797752808988764
77377,M707898750,26,14,1.8571428571428572,1.0,0.0
77389,M816891261,594,119,6.252631578947368,0.8105263157894737,0.18947368421052635
77404,M843082358,286,108,5.5,0.8269230769230769,0.17307692307692313
77406,M892283877,5,3,1.6666666666666667,0.6666666666666666,0.33333333333333337
77436,M926571659,132,31,5.5,0.7083333333333334,0.29166666666666663
77443,M583915074,91,25,1.75,0.9230769230769231,0.07692307692307687
77449,M201471225,471,112,3.738095238095238,0.7857142857142857,0.2142857142857143
77451,M280520949,534,177,6.592592592592593,0.6419753086419753,0.3580246913580247
77463,M348340451,408,100,3.8130841121495327,0.8317757009345794,0.16822429906542058
77468,M947523683,430,160,5.890410958904109,0.6575342465753424,0.34246575342465757
77476,M700606647,4,4,1.0,0.5,0.5
77477,M305066336,168,21,1.435897435897436,0.7863247863247863,0.2136752136752137
77478,M982694211,98,56,3.0625,0.78125,0.21875
77480,M980069249,7,6,1.1666666666666667,1.0,0.0
77487,M251692788,524,88,6.313253012048193,0.6626506024096386,0.3373493975903614
77495,M328657691,36,19,1.2413793103448276,0.5862068965517241,0.4137931034482759
77497,M373611461,166,74,3.86046511627907,0.4418604651162791,0.5581395348837209
77498,M509701138,104,58,3.25,0.6875,0.3125
77530,M166712414,159,77,3.533333333333333,0.6888888888888889,0.3111111111111111
77569,M821201148,420,152,5.384615384615385,0.48717948717948717,0.5128205128205128
77604,M411301348,263,99,4.696428571428571,0.6071428571428571,0.3928571428571429
77605,M531576789,93,52,3.875,0.5833333333333334,0.41666666666666663
77616,M265910093,311,112,7.232558139534884,0.7209302325581395,0.2790697674418605
77651,M752180661,4,3,1.3333333333333333,1.0,0.0
77653,M010063401,514,148,11.173913043478262,0.8043478260869565,0.19565217391304346
77666,M491247957,593,170,5.201754385964913,0.7280701754385965,0.27192982456140347
77676,M172295354,1,1,1.0,1.0,0.0
77692,M728352036,144,51,4.645161290322581,0.9032258064516129,0.09677419354838712
77715,M255398079,1869,167,7.506024096385542,0.6305220883534136,0.3694779116465864
77753,M059952135,1076,190,6.941935483870968,0.7741935483870968,0.22580645161290325
77757,M682589901,74,40,1.8048780487804879,0.926829268292683,0.07317073170731703
77758,M709567604,460,104,10.454545454545455,0.6590909090909091,0.34090909090909094
77782,M431798505,224,55,6.588235294117647,0.5,0.5
77805,M527203815,155,39,2.246376811594203,0.5942028985507246,0.4057971014492754
77850,M042731273,110,33,2.156862745098039,0.6470588235294118,0.3529411764705882
77865,M500619790,17,11,1.2142857142857142,0.8571428571428571,0.1428571428571429
77868,M768103187,319,102,5.316666666666666,0.8166666666666667,0.18333333333333335
77878,M186596264,407,139,6.074626865671642,0.8507462686567164,0.14925373134328357
77882,M283395968,657,181,7.141304347826087,0.8804347826086957,0.11956521739130432
77898,M990152078,134,64,5.583333333333333,0.5833333333333334,0.41666666666666663
77902,M491042683,36,21,1.5,0.75,0.25
77905,M224864200,34,20,4.25,0.75,0.25
77908,M928226209,86,55,2.6875,0.84375,0.15625
77912,M462203645,72,37,3.4285714285714284,0.6190476190476191,0.38095238095238093
77915,M016822877,445,127,3.423076923076923,0.6461538461538462,0.3538461538461538
77932,M947416006,347,106,8.261904761904763,0.21428571428571427,0.7857142857142857
77945,M035899958,829,190,5.756944444444445,0.6944444444444444,0.3055555555555556
77947,M754683305,47,26,1.6206896551724137,0.7931034482758621,0.2068965517241379
77972,M587126977,99,41,3.8076923076923075,0.7692307692307693,0.23076923076923073
77973,M823558048,2124,263,8.395256916996047,0.7351778656126482,0.2648221343873518
77979,M906531361,211,105,4.22,0.64,0.36
77986,M020969961,657,132,3.1586538461538463,0.7211538461538461,0.27884615384615385
77987,M046486896,32,19,2.4615384615384617,0.46153846153846156,0.5384615384615384
77994,M339766499,178,39,3.2962962962962963,0.7407407407407407,0.2592592592592593
77999,M378571798,69,40,2.76,0.76,0.24
78001,M553347688,109,42,9.909090909090908,0.7272727272727273,0.2727272727272727
78006,M835307234,609,159,8.013157894736842,0.8421052631578947,0.1578947368421053
78007,M901502554,261,86,5.4375,0.7916666666666666,0.20833333333333337
78009,M349845612,33,24,1.5,0.8636363636363636,0.13636363636363635
78025,M364568121,78,41,1.1818181818181819,0.2727272727272727,0.7272727272727273
78037,M655299563,165,69,2.088607594936709,0.8734177215189873,0.12658227848101267
78089,M344477914,264,121,4.258064516129032,0.6290322580645161,0.3709677419354839
78090,M745799265,705,224,4.7,0.8533333333333334,0.1466666666666666
78091,M386294381,396,112,8.081632653061224,0.7142857142857143,0.2857142857142857
78095,M021577879,40,21,1.3793103448275863,0.8620689655172413,0.13793103448275867
78123,M279351636,331,104,2.6910569105691056,0.6585365853658537,0.3414634146341463
78138,M662525401,205,55,3.203125,0.84375,0.15625
78144,M033599811,26,17,2.3636363636363638,1.0,0.0
78175,M002476170,117,36,2.25,0.6538461538461539,0.34615384615384615
78205,M001826589,179,53,7.782608695652174,0.6956521739130435,0.30434782608695654
78242,M483736160,53,16,1.962962962962963,0.14814814814814814,0.8518518518518519
78262,M308011437,9,8,1.5,0.8333333333333334,0.16666666666666663
78264,M091830551,83,40,1.8043478260869565,0.4782608695652174,0.5217391304347826
78349,M186846962,42,27,1.2352941176470589,0.6764705882352942,0.32352941176470584
78385,M162495016,74,39,1.574468085106383,0.6382978723404256,0.36170212765957444
78388,M266186789,180,77,1.44,0.528,0.472
78426,M608867324,77,30,4.277777777777778,0.5,0.5
78433,M150188531,433,139,5.154761904761905,0.7619047619047619,0.23809523809523814
78477,M326107280,277,97,5.770833333333333,0.625,0.375
78488,M322153853,20,11,1.6666666666666667,0.8333333333333334,0.16666666666666663
78495,M552589623,108,61,5.4,0.7,0.30000000000000004
78503,M210933071,67,40,4.1875,0.9375,0.0625
78508,M773967763,105,18,3.1818181818181817,0.696969696969697,0.303030303030303
78544,M384429103,96,24,5.647058823529412,0.8823529411764706,0.11764705882352944
78568,M415737068,1479,264,15.091836734693878,0.6836734693877551,0.3163265306122449
78576,M634123739,203,67,10.15,0.6,0.4
78620,M757321401,141,66,1.7195121951219512,0.7195121951219512,0.2804878048780488
78659,M503188505,140,70,4.827586206896552,0.5517241379310345,0.4482758620689655
78672,M451987126,114,50,3.081081081081081,0.35135135135135137,0.6486486486486487
78675,M447654564,76,42,3.619047619047619,0.6190476190476191,0.38095238095238093
78706,M200139366,264,82,1.9555555555555555,0.4888888888888889,0.5111111111111111
78735,M808114789,69,29,4.0588235294117645,0.4117647058823529,0.5882352941176471
78794,M479194646,77,46,2.026315789473684,0.8157894736842105,0.1842105263157895
78799,M243223144,11,5,1.375,0.5,0.5
78816,M078982709,330,114,7.333333333333333,0.4666666666666667,0.5333333333333333
78827,M152136168,293,105,12.73913043478261,0.6956521739130435,0.30434782608695654
78832,M477283574,232,83,3.3142857142857145,0.8142857142857143,0.18571428571428572
78838,M168129587,342,115,10.058823529411764,0.7352941176470589,0.2647058823529411
78841,M342486646,31,14,1.3478260869565217,0.5217391304347826,0.4782608695652174
78918,M249116077,47,19,1.6206896551724137,0.8620689655172413,0.13793103448275867
78927,M150854829,67,39,1.5952380952380953,0.5476190476190477,0.45238095238095233
78951,M710496174,126,66,4.666666666666667,0.5925925925925926,0.40740740740740744
79013,M819918393,481,99,28.294117647058822,0.8823529411764706,0.11764705882352944
79032,M879390695,47,15,1.88,0.6,0.4
79086,M236010828,218,90,4.638297872340425,0.8936170212765957,0.1063829787234043
79092,M318251692,153,55,1.9615384615384615,0.782051282051282,0.21794871794871795
79098,M996151221,29,10,1.45,0.4,0.6
79128,M237179351,95,43,5.0,0.42105263157894735,0.5789473684210527
79175,M038303829,195,95,7.8,0.88,0.12
79186,M810172008,21,12,1.6153846153846154,0.6923076923076923,0.3076923076923077
79195,M947496712,251,94,10.458333333333334,0.7916666666666666,0.20833333333333337
79201,M134071376,238,89,7.67741935483871,0.45161290322580644,0.5483870967741935
79240,M702345614,59,30,1.903225806451613,0.3548387096774194,0.6451612903225806
79255,M226517487,346,104,6.528301886792453,0.5849056603773585,0.41509433962264153
79261,M583114060,16,9,1.2307692307692308,1.0,0.0
79268,M999213998,818,155,14.350877192982455,0.7894736842105263,0.21052631578947367
79341,M380608028,339,109,3.0267857142857144,0.5357142857142857,0.4642857142857143
79351,M332271066,35,21,1.4583333333333333,0.75,0.25
79357,M432883075,39,13,1.625,0.875,0.125
79374,M384607346,18,11,1.8,1.0,0.0
79378,M971503258,568,99,5.795918367346939,0.7346938775510204,0.26530612244897955
79395,M182829639,179,69,3.314814814814815,0.46296296296296297,0.537037037037037
79413,M313034231,110,53,5.0,0.5,0.5
79415,M541414221,42,29,1.68,0.76,0.24
79429,M106633344,138,43,3.1363636363636362,0.8181818181818182,0.18181818181818177
79458,M334082344,54,33,1.35,0.8,0.19999999999999996
79509,M259047449,364,122,2.246913580246914,0.6728395061728395,0.3271604938271605
79513,M498349355,171,61,2.4782608695652173,0.8115942028985508,0.18840579710144922
79521,M649270790,187,90,3.4,0.6909090909090909,0.3090909090909091
79528,M047473980,192,55,2.3132530120481927,0.40963855421686746,0.5903614457831325
79549,M553811745,139,46,2.482142857142857,0.8392857142857143,0.1607142857142857
79609,M042286505,26,15,1.1304347826086956,0.782608695652174,0.21739130434782605
79613,M489948190,72,30,1.5319148936170213,0.3191489361702128,0.6808510638297872
79638,M798337976,129,52,1.5357142857142858,0.44047619047619047,0.5595238095238095
79640,M493126071,54,18,6.0,1.0,0.0
79670,M503596295,64,42,3.0476190476190474,0.5238095238095238,0.47619047619047616
79729,M038385757,559,118,5.704081632653061,0.8877551020408163,0.11224489795918369
79733,M465007717,639,186,9.397058823529411,0.8676470588235294,0.13235294117647056
79759,M430085320,402,143,6.380952380952381,0.6349206349206349,0.3650793650793651
79765,M665656186,569,113,9.64406779661017,0.8135593220338984,0.18644067796610164
79768,M082341847,270,59,6.428571428571429,0.7619047619047619,0.23809523809523814
79774,M793824375,512,112,6.564102564102564,0.358974358974359,0.641025641025641
